,year,precip,Area
5646,1979,5.829115,India
5647,1979,3.0632267,India
5648,1979,4.2369246,India
5649,1979,3.032767,India
5650,1979,3.2276533,India
5651,1979,3.8966582,India
5652,1979,4.221844,India
5653,1979,4.4346046,India
5654,1979,4.080136,India
5655,1979,5.7810245,Thailand
5656,1979,4.7773843,Thailand
5657,1979,5.764337,Thailand
5658,1979,5.8705845,Viet Nam
5659,1979,4.0654826,Viet Nam
5663,1979,4.1096277,Philippines
5664,1979,4.838468,Philippines
5665,1979,5.248306,Philippines
5666,1979,6.531075,Philippines
5671,1979,6.0226283,Micronesia (Federated States of)
5672,1979,6.5177855,Micronesia (Federated States of)
5673,1979,6.657616,Micronesia (Federated States of)
5674,1979,6.5005774,Micronesia (Federated States of)
5675,1979,6.67279,Micronesia (Federated States of)
5676,1979,6.6321235,Micronesia (Federated States of)
5677,1979,6.2733445,Micronesia (Federated States of)
5678,1979,6.04857,Micronesia (Federated States of)
5679,1979,6.043862,Micronesia (Federated States of)
5680,1979,5.67222,Marshall Islands
5681,1979,5.307444,Marshall Islands
5682,1979,4.9682875,Marshall Islands
5683,1979,4.881354,Marshall Islands
5684,1979,5.0411243,Marshall Islands
5760,1979,2.8479598,Benin
5761,1979,2.595134,Benin
5762,1979,3.196516,Nigeria
5763,1979,2.7516277,Cameroon
5764,1979,2.2178946,Cameroon
5765,1979,1.9613247,Cameroon
5766,1979,1.8854495,Chad
5767,1979,2.0847304,Chad
5768,1979,2.1335456,Chad
5769,1979,1.591437,Chad
5770,1979,1.309848,South Sudan
5771,1979,1.600698,South Sudan
5772,1979,1.9052666,South Sudan
5773,1979,2.068268,Ethiopia
5774,1979,4.827129,Ethiopia
5775,1979,3.0071075,Ethiopia
5776,1979,1.2467872,Ethiopia
5777,1979,0.9587078,Ethiopia
5778,1979,0.7347705,Ethiopia
5779,1979,0.4713912,Somalia
5780,1979,0.3685783,Somalia
5787,1979,1.6839293,India
5788,1979,2.2026138,India
5789,1979,4.130351,India
5790,1979,6.0284176,India
5791,1979,3.0480568,India
5792,1979,2.9539745,India
5793,1979,2.90568,India
5794,1979,3.1421835,India
5795,1979,3.6083024,India
5796,1979,4.4450073,India
5797,1979,4.7811465,India
5798,1979,4.437806,India
5799,1979,5.5284653,Myanmar
5800,1979,7.040964,Thailand
5801,1979,6.618461,Cambodia
5802,1979,5.1690736,Cambodia
5803,1979,5.3600183,Viet Nam
5807,1979,5.271836,Philippines
5808,1979,7.974983,Philippines
5809,1979,5.924167,Philippines
5810,1979,6.7186017,Philippines
5824,1979,3.35945,Marshall Islands
5825,1979,2.9568508,Marshall Islands
5826,1979,2.6328394,Marshall Islands
5827,1979,2.4867408,Marshall Islands
5828,1979,2.463548,Marshall Islands
5904,1979,1.3606056,Burkina Faso
5905,1979,1.3435779,Mali
5906,1979,1.3768824,Niger
5907,1979,1.1503617,Niger
5908,1979,0.80291146,Niger
5909,1979,0.7444668,Chad
5910,1979,0.9936319,Chad
5911,1979,1.0621563,Chad
5912,1979,1.2600096,Chad
5913,1979,1.266795,Chad
5914,1979,0.6115983,Sudan
5915,1979,0.8112405,Sudan
5916,1979,0.72322506,Sudan
5917,1979,1.0277783,Ethiopia
5918,1979,2.0881054,Ethiopia
5919,1979,2.1163418,Eritrea
5920,1979,1.1991417,Eritrea
5921,1979,1.5767742,Ethiopia
5922,1979,0.6501307,Ethiopia
5923,1979,0.30123433,Yemen
5924,1979,0.23541309,Yemen
5925,1979,0.43355885,Yemen
5931,1979,1.4395691,India
5932,1979,1.8755765,India
5933,1979,7.638328,India
5934,1979,3.4155853,India
5935,1979,2.4266927,India
5936,1979,3.5634604,India
5937,1979,2.5989146,India
5938,1979,2.877906,India
5939,1979,3.3910618,India
5940,1979,3.7972653,India
5941,1979,4.9740467,India
5942,1979,4.2933435,India
5943,1979,5.7456565,Myanmar
5944,1979,3.3182087,Thailand
5945,1979,4.0740333,Cambodia
5946,1979,5.821041,Cambodia
5947,1979,5.5781593,Viet Nam
5951,1979,4.6154704,Philippines
5952,1979,6.382649,Philippines
5953,1979,8.328097,Philippines
5954,1979,5.043011,Philippines
5968,1979,2.5150971,Marshall Islands
5969,1979,2.1409705,Marshall Islands
5970,1979,1.7271724,Marshall Islands
5971,1979,1.5231419,Marshall Islands
5972,1979,1.5040125,Marshall Islands
6048,1979,0.60000616,Mali
6049,1979,0.79309654,Mali
6050,1979,0.6890089,Niger
6051,1979,0.3300324,Niger
6052,1979,0.21120244,Niger
6053,1979,0.16604318,Chad
6054,1979,0.29421437,Chad
6055,1979,0.20474984,Chad
6056,1979,0.35602653,Chad
6057,1979,0.33932784,Chad
6058,1979,0.2680548,Sudan
6059,1979,0.2841262,Sudan
6060,1979,0.28201714,Sudan
6061,1979,0.54858965,Sudan
6062,1979,0.6579119,Sudan
6063,1979,1.1048409,Eritrea
6064,1979,0.78918266,Eritrea
6065,1979,0.8353183,Yemen
6066,1979,0.5231336,Yemen
6067,1979,0.33492288,Yemen
6068,1979,0.38581622,Yemen
6069,1979,0.3460162,Yemen
6075,1979,1.3078034,India
6076,1979,1.632156,India
6077,1979,5.027412,India
6078,1979,2.144531,India
6079,1979,2.21018,India
6080,1979,2.6741924,India
6081,1979,2.6274767,India
6082,1979,2.6912584,India
6083,1979,3.2851365,India
6084,1979,3.610687,India
6085,1979,5.609325,India
6086,1979,6.9009547,India
6087,1979,5.2295427,Myanmar
6088,1979,2.8849928,Lao People's Democratic Republic
6089,1979,3.7759526,Lao People's Democratic Republic
6090,1979,5.447681,Lao People's Democratic Republic
6091,1979,5.9803348,Viet Nam
6095,1979,6.7373786,Philippines
6096,1979,5.690086,Philippines
6097,1979,4.0189166,Philippines
6098,1979,3.8396375,Philippines
6192,1979,0.29046968,Mali
6193,1979,0.31438908,Mali
6194,1979,0.27150124,Niger
6195,1979,0.16175684,Niger
6196,1979,0.068327844,Niger
6197,1979,0.041442838,Chad
6198,1979,0.09077669,Chad
6199,1979,0.09925502,Chad
6200,1979,0.072013415,Chad
6201,1979,0.067004606,Chad
6202,1979,0.06420851,Sudan
6203,1979,0.07574666,Sudan
6204,1979,0.07091685,Sudan
6205,1979,0.17198318,Sudan
6206,1979,0.3200483,Saudi Arabia
6207,1979,0.3854468,Saudi Arabia
6208,1979,0.56872654,Saudi Arabia
6209,1979,0.61056197,Saudi Arabia
6210,1979,0.31519043,Saudi Arabia
6211,1979,0.22688513,Saudi Arabia
6212,1979,0.2225274,Saudi Arabia
6213,1979,0.2035157,Oman
6214,1979,0.23754674,Oman
6215,1979,0.46221876,Oman
6219,1979,1.2665604,India
6220,1979,1.4858127,India
6221,1979,4.69211,China
6222,1979,2.5813682,China
6223,1979,2.6075113,China
6224,1979,3.3456361,China
6225,1979,2.9758956,China
6226,1979,3.0705292,China
6227,1979,3.0909777,China
6228,1979,3.5821304,China
6229,1979,7.060391,China
6230,1979,4.2946696,China
6231,1979,3.0133717,China
6232,1979,3.5648298,China
6233,1979,4.539272,China
6234,1979,5.1504655,China
6235,1979,3.8630898,China
6236,1979,4.4649806,China
6237,1979,2.9203377,China
6238,1979,3.0179367,China
6239,1979,3.0328064,China
6240,1979,5.5401845,China
6241,1979,3.4035308,China
6242,1979,3.6449769,China
6243,1979,4.039656,China
6244,1979,4.22224,China
6245,1979,4.000098,China
6336,1979,0.17900755,Algeria
6337,1979,0.24161185,Algeria
6338,1979,0.2370265,Algeria
6339,1979,0.16312553,Algeria
6340,1979,0.074025325,Algeria
6341,1979,0.056760788,Chad
6342,1979,0.08253217,Chad
6343,1979,0.08710497,Chad
6344,1979,0.07849524,Chad
6345,1979,0.08354729,Chad
6346,1979,0.10827416,Sudan
6347,1979,0.106972605,Sudan
6348,1979,0.040277123,Sudan
6349,1979,0.087649815,Sudan
6350,1979,0.18580557,Saudi Arabia
6351,1979,0.3622024,Saudi Arabia
6352,1979,0.57155484,Saudi Arabia
6353,1979,0.4687241,Saudi Arabia
6354,1979,0.27260286,Saudi Arabia
6355,1979,0.2206498,Saudi Arabia
6356,1979,0.20219938,Saudi Arabia
6357,1979,0.2068402,Oman
6358,1979,0.1832806,Oman
6359,1979,0.16496813,Oman
6363,1979,2.4485953,India
6364,1979,3.1386833,India
6365,1979,3.1455405,China
6366,1979,2.9129717,China
6367,1979,3.4213345,China
6368,1979,2.9835436,China
6369,1979,2.849554,China
6370,1979,3.2952883,China
6371,1979,4.12423,Bangladesh
6372,1979,5.104996,Bangladesh
6373,1979,4.357365,China
6374,1979,2.425189,China
6375,1979,3.7339776,China
6376,1979,3.9016798,China
6377,1979,4.3913426,China
6378,1979,4.661864,China
6379,1979,5.629259,China
6380,1979,4.778755,China
6381,1979,5.600969,China
6382,1979,3.3307333,China
6383,1979,2.9835978,China
6384,1979,4.914001,China
6385,1979,3.0926745,China
6386,1979,3.3947754,China
6387,1979,3.7181237,China
6388,1979,4.050147,China
6389,1979,4.155254,China
6480,1979,0.13450862,Algeria
6481,1979,0.24270773,Algeria
6482,1979,0.4286559,Algeria
6483,1979,0.14456813,Algeria
6484,1979,0.06594399,Algeria
6485,1979,0.055462915,Libya
6486,1979,0.06429986,Libya
6487,1979,0.061195705,Libya
6488,1979,0.04558571,Libya
6489,1979,0.018169245,Libya
6490,1979,0.023441466,Egypt
6491,1979,0.02312767,Egypt
6492,1979,0.024534062,Egypt
6493,1979,0.03717748,Egypt
6494,1979,0.14125022,Saudi Arabia
6495,1979,0.2675445,Saudi Arabia
6496,1979,0.44120526,Saudi Arabia
6497,1979,0.4101167,Saudi Arabia
6498,1979,0.2630706,Saudi Arabia
6499,1979,0.2725507,Saudi Arabia
6500,1979,0.2784959,Saudi Arabia
6501,1979,0.33778086,Oman
6502,1979,0.16662742,Oman
6503,1979,0.19185315,Oman
6504,1979,0.38162866,Pakistan
6505,1979,0.4435806,Pakistan
6506,1979,0.9106334,Pakistan
6507,1979,1.7251571,India
6508,1979,1.8105865,India
6509,1979,1.9735538,China
6510,1979,2.0354595,China
6511,1979,2.031109,China
6512,1979,2.1822379,China
6513,1979,2.400897,China
6514,1979,2.5844085,China
6515,1979,3.9472523,Bangladesh
6516,1979,6.344294,Bangladesh
6517,1979,4.8861995,China
6518,1979,3.609802,China
6519,1979,3.8592205,China
6520,1979,3.0855591,China
6521,1979,3.5022333,China
6522,1979,4.0634446,China
6523,1979,4.4040246,China
6524,1979,4.356425,China
6525,1979,4.792871,China
6526,1979,4.668492,China
6527,1979,3.5515344,China
6528,1979,5.8379765,China
6529,1979,3.766014,China
6530,1979,3.9620273,China
6531,1979,4.1115403,China
6532,1979,4.0496745,China
6533,1979,4.1210876,China
6624,1979,0.07097947,Algeria
6625,1979,0.10632677,Algeria
6626,1979,0.11985305,Algeria
6627,1979,0.07247818,Algeria
6628,1979,0.041924465,Algeria
6629,1979,0.020314202,Libya
6630,1979,0.067151286,Libya
6631,1979,0.049735878,Libya
6632,1979,0.019659935,Libya
6633,1979,0.024038607,Libya
6634,1979,0.018174889,Egypt
6635,1979,0.007541031,Egypt
6636,1979,0.020876827,Egypt
6637,1979,0.053945735,Egypt
6638,1979,0.28514305,Saudi Arabia
6639,1979,0.29064277,Saudi Arabia
6640,1979,0.32120556,Saudi Arabia
6641,1979,0.34694257,Saudi Arabia
6642,1979,0.3083718,Iran (Islamic Republic of)
6643,1979,0.27988502,Iran (Islamic Republic of)
6644,1979,0.23515016,Iran (Islamic Republic of)
6645,1979,0.68943906,Iran (Islamic Republic of)
6646,1979,0.6395347,Iran (Islamic Republic of)
6647,1979,0.505218,Iran (Islamic Republic of)
6648,1979,0.38011482,Iran (Islamic Republic of)
6649,1979,0.3672439,Pakistan
6650,1979,0.82591516,Pakistan
6651,1979,0.53254026,India
6652,1979,0.7674839,India
6653,1979,1.5285107,China
6654,1979,1.5224018,China
6655,1979,1.543735,China
6656,1979,1.5045128,China
6657,1979,2.572829,China
6658,1979,3.6929271,China
6659,1979,5.8683486,Bangladesh
6660,1979,7.6527267,Bangladesh
6661,1979,5.833761,China
6662,1979,7.812547,China
6663,1979,4.332008,China
6664,1979,2.5935686,China
6665,1979,2.8483114,China
6666,1979,3.728652,China
6667,1979,4.005687,China
6668,1979,3.9867594,China
6669,1979,3.7427924,China
6670,1979,4.2696424,China
6671,1979,4.294938,China
6672,1979,5.20795,China
6673,1979,4.0498595,China
6674,1979,4.8080153,China
6675,1979,5.036283,China
6676,1979,4.770965,China
6677,1979,4.558001,China
6678,1979,4.3795266,Japan
6679,1979,4.430451,Japan
6680,1979,4.4045167,Japan
6681,1979,4.084253,Japan
6682,1979,3.5877044,Japan
6683,1979,3.1327639,Japan
6684,1979,2.8037722,Japan
6685,1979,2.5285454,Japan
6768,1979,0.08756259,Algeria
6769,1979,0.08517018,Algeria
6770,1979,0.06644152,Algeria
6771,1979,0.07097547,Algeria
6772,1979,0.08965374,Algeria
6773,1979,0.080467366,Libya
6774,1979,0.0995479,Libya
6775,1979,0.13243921,Libya
6776,1979,0.05360159,Libya
6777,1979,0.037798263,Libya
6778,1979,0.04985413,Egypt
6779,1979,0.06168938,Egypt
6780,1979,0.038587842,Egypt
6781,1979,0.06302424,Egypt
6782,1979,0.13778183,Saudi Arabia
6783,1979,0.20823576,Saudi Arabia
6784,1979,0.23983079,Saudi Arabia
6785,1979,0.2435859,Saudi Arabia
6786,1979,0.28609177,Iran (Islamic Republic of)
6787,1979,0.3599588,Iran (Islamic Republic of)
6788,1979,1.0633417,Iran (Islamic Republic of)
6789,1979,0.96332735,Iran (Islamic Republic of)
6790,1979,0.7432627,Iran (Islamic Republic of)
6791,1979,0.39079872,Iran (Islamic Republic of)
6792,1979,0.3089305,Iran (Islamic Republic of)
6793,1979,0.3735708,Pakistan
6794,1979,0.5235889,Pakistan
6795,1979,0.6953395,India
6796,1979,0.58876103,India
6797,1979,0.66503775,China
6798,1979,0.8865583,China
6799,1979,1.8964348,China
6800,1979,3.0447843,China
6801,1979,3.1021645,China
6802,1979,2.5392218,China
6803,1979,1.8947859,China
6804,1979,2.0644178,China
6805,1979,4.5514016,China
6806,1979,4.842394,China
6807,1979,2.3886063,China
6808,1979,2.4313552,China
6809,1979,3.250933,China
6810,1979,3.1282666,China
6811,1979,3.2197497,China
6812,1979,3.5406587,China
6813,1979,3.62733,China
6814,1979,3.8695157,China
6815,1979,3.8268092,China
6816,1979,3.4908721,China
6817,1979,4.3997555,China
6818,1979,5.112525,China
6819,1979,5.6107802,China
6820,1979,5.3858867,China
6821,1979,4.9094424,China
6822,1979,4.940179,Japan
6823,1979,4.987171,Japan
6824,1979,4.9691176,Japan
6825,1979,4.7122335,Japan
6826,1979,4.277599,Japan
6827,1979,3.7523813,Japan
6828,1979,3.2903688,Japan
6829,1979,3.1412,Japan
6912,1979,0.28908086,Algeria
6913,1979,0.1417876,Algeria
6914,1979,0.10590433,Algeria
6915,1979,0.18927683,Algeria
6916,1979,0.4965982,Algeria
6917,1979,0.47208405,Libya
6918,1979,0.39289585,Libya
6919,1979,0.41912758,Libya
6920,1979,0.6309644,Libya
6921,1979,0.2807335,Libya
6922,1979,0.3612084,Egypt
6923,1979,0.33602786,Egypt
6924,1979,0.15486129,Egypt
6925,1979,0.4600081,Egypt
6926,1979,0.63396496,Jordan
6927,1979,0.33397278,Jordan
6928,1979,0.21121065,Iraq
6929,1979,0.24693006,Iraq
6930,1979,0.41510352,Iran (Islamic Republic of)
6931,1979,0.7530949,Iran (Islamic Republic of)
6932,1979,1.3271903,Iran (Islamic Republic of)
6933,1979,0.5308906,Iran (Islamic Republic of)
6934,1979,0.3893504,Iran (Islamic Republic of)
6935,1979,0.4028951,Iran (Islamic Republic of)
6936,1979,0.18736678,Afghanistan
6937,1979,0.35890117,Afghanistan
6938,1979,0.7549687,Afghanistan
6939,1979,1.0316974,Afghanistan
6940,1979,1.0287174,Afghanistan
6941,1979,1.2755712,Afghanistan
6942,1979,2.5283513,China
6943,1979,2.89942,China
6944,1979,1.4571385,China
6945,1979,0.77268505,China
6946,1979,0.97843146,China
6947,1979,1.1034963,China
6948,1979,1.4391581,China
6949,1979,2.258645,China
6950,1979,2.1746838,China
6951,1979,2.077932,China
6952,1979,2.115342,China
6953,1979,2.5055223,China
6954,1979,2.6425128,China
6955,1979,3.6854517,China
6956,1979,3.2119265,China
6957,1979,2.9862833,China
6958,1979,3.1995716,China
6959,1979,3.4381034,China
6960,1979,2.8029804,China
6961,1979,4.2941585,China
6962,1979,5.4734855,China
6963,1979,5.5235023,China
6964,1979,7.6934814,China
6965,1979,5.0960646,China
6966,1979,5.2445893,Japan
6967,1979,5.4888973,Japan
6968,1979,5.727924,Japan
6969,1979,5.6030383,Japan
6970,1979,5.3741016,Japan
6971,1979,4.927962,Japan
6972,1979,4.5219154,Japan
6973,1979,4.3644547,Japan
7056,1979,0.8096873,Algeria
7057,1979,0.51208454,Algeria
7058,1979,0.33717346,Algeria
7059,1979,0.47846517,Algeria
7060,1979,0.7024312,Algeria
7070,1979,1.1614908,Lebanon
7071,1979,0.34665373,Syrian Arab Republic
7072,1979,0.3416489,Iraq
7073,1979,0.4311569,Iraq
7074,1979,1.3883475,Iran (Islamic Republic of)
7075,1979,1.495546,Iran (Islamic Republic of)
7076,1979,0.7124667,Iran (Islamic Republic of)
7077,1979,0.3609525,Iran (Islamic Republic of)
7078,1979,0.47051433,Iran (Islamic Republic of)
7079,1979,0.634626,Iran (Islamic Republic of)
7080,1979,0.5737409,Afghanistan
7081,1979,0.7169071,Afghanistan
7082,1979,0.81548864,Afghanistan
7083,1979,1.0868138,Afghanistan
7084,1979,1.7127533,Afghanistan
7085,1979,2.906706,Afghanistan
7086,1979,1.9645222,China
7087,1979,0.8968944,China
7088,1979,0.46029282,China
7089,1979,0.4653312,China
7090,1979,0.45794475,China
7091,1979,0.6843977,China
7092,1979,0.84961826,China
7093,1979,1.0948578,China
7094,1979,1.2257372,China
7095,1979,1.5543777,China
7096,1979,2.0248835,China
7097,1979,1.7718539,China
7098,1979,1.6874319,China
7099,1979,1.9429213,China
7100,1979,2.412861,China
7101,1979,2.6110396,China
7102,1979,2.8830292,China
7103,1979,2.8550518,China
7104,1979,3.0189044,China
7105,1979,3.3186781,China
7106,1979,4.93668,China
7107,1979,5.9521604,China
7108,1979,6.2582192,China
7109,1979,5.479057,China
7110,1979,6.418241,Japan
7111,1979,6.5207257,Japan
7112,1979,5.7740617,Japan
7113,1979,6.02908,Japan
7114,1979,6.134706,Japan
7115,1979,5.9673843,Japan
7116,1979,5.7773457,Japan
7117,1979,5.640524,Japan
7200,1979,1.6956872,Algeria
7201,1979,1.4985052,Algeria
7202,1979,1.6401668,Algeria
7203,1979,1.7711949,Algeria
7204,1979,1.2175083,Algeria
7205,1979,1.52574,Italy
7206,1979,1.5706896,Italy
7208,1979,2.6237032,Greece
7209,1979,2.5046806,Greece
7210,1979,2.0057068,Greece
7211,1979,3.0686655,Greece
7212,1979,2.5581517,Türkiye
7213,1979,1.5716987,Türkiye
7214,1979,1.9395927,Syrian Arab Republic
7215,1979,0.91048723,Syrian Arab Republic
7216,1979,1.0254799,Iraq
7217,1979,1.3018117,Iraq
7218,1979,1.4979388,Iran (Islamic Republic of)
7219,1979,1.163496,Iran (Islamic Republic of)
7220,1979,1.5243155,Iran (Islamic Republic of)
7221,1979,1.1332233,Iran (Islamic Republic of)
7222,1979,0.9760253,Iran (Islamic Republic of)
7223,1979,0.8020703,Iran (Islamic Republic of)
7224,1979,0.70577174,Afghanistan
7225,1979,0.7279096,Afghanistan
7226,1979,0.69163936,Afghanistan
7227,1979,1.3465981,Afghanistan
7228,1979,1.5910312,Afghanistan
7229,1979,0.9300541,Afghanistan
7230,1979,0.52358973,China
7231,1979,0.23457962,China
7232,1979,0.140024,China
7233,1979,0.107489645,China
7234,1979,0.12267283,China
7235,1979,0.20800632,China
7236,1979,0.30738798,China
7237,1979,0.2606259,China
7238,1979,0.31277555,China
7239,1979,0.63170046,China
7240,1979,1.0796176,China
7241,1979,1.2566769,China
7242,1979,1.233217,China
7243,1979,1.3526059,China
7244,1979,1.3055675,China
7245,1979,1.286113,China
7246,1979,1.8718123,China
7247,1979,2.1213133,China
7248,1979,2.076595,China
7249,1979,2.1671216,China
7250,1979,4.24365,China
7251,1979,4.0642276,China
7252,1979,4.4045033,China
7253,1979,4.8734765,China
7254,1979,5.6346183,Japan
7255,1979,4.889823,Japan
7256,1979,4.342172,Japan
7257,1979,5.616268,Japan
7258,1979,6.5945163,Japan
7259,1979,6.8043637,Japan
7260,1979,6.8589005,Japan
7261,1979,6.7045255,Japan
7344,1979,1.6805005,Spain
7345,1979,1.9052944,Spain
7347,1979,2.11691,Italy
7348,1979,1.7432741,Italy
7349,1979,2.1062772,Italy
7350,1979,2.8988771,Italy
7352,1979,3.3057735,Greece
7353,1979,1.7731824,Greece
7354,1979,2.047837,Greece
7355,1979,2.0412757,Greece
7356,1979,1.6023093,Türkiye
7357,1979,1.1964463,Türkiye
7358,1979,1.6075417,Türkiye
7359,1979,1.9567375,Türkiye
7360,1979,2.2693875,Türkiye
7361,1979,1.4307036,Türkiye
7362,1979,1.129419,Azerbaijan
7363,1979,1.5186795,Azerbaijan
7364,1979,1.3755039,Iran (Islamic Republic of)
7365,1979,0.66676813,Iran (Islamic Republic of)
7366,1979,0.91487616,Iran (Islamic Republic of)
7367,1979,0.6373558,Iran (Islamic Republic of)
7368,1979,0.42924443,Iran (Islamic Republic of)
7369,1979,0.4161066,Turkmenistan
7370,1979,0.96783286,Turkmenistan
7371,1979,1.52103,Tajikistan
7372,1979,1.3162411,Tajikistan
7373,1979,0.54630345,China
7374,1979,0.17584078,China
7375,1979,0.09986132,China
7376,1979,0.08394715,China
7377,1979,0.056471113,China
7378,1979,0.062754184,China
7379,1979,0.11283819,China
7380,1979,0.1640365,China
7381,1979,0.17368114,China
7382,1979,0.36502585,China
7383,1979,0.7264584,China
7384,1979,0.72974783,China
7385,1979,0.54449713,China
7386,1979,0.6483747,China
7387,1979,0.9072592,China
7388,1979,1.3344966,China
7389,1979,1.7384607,China
7390,1979,1.6066679,China
7391,1979,1.7986327,China
7392,1979,1.9116646,China
7393,1979,2.6622133,China
7394,1979,4.018316,China
7395,1979,4.3474293,China
7396,1979,2.7587376,China
7397,1979,3.0641317,China
7398,1979,4.547401,Japan
7399,1979,4.773443,Japan
7400,1979,4.880552,Japan
7401,1979,4.804499,Japan
7402,1979,6.3289204,Japan
7403,1979,6.742527,Japan
7404,1979,6.993126,Japan
7405,1979,7.0209885,Japan
7488,1979,2.0044732,Spain
7489,1979,2.1702845,Spain
7491,1979,2.6427991,Italy
7492,1979,3.049985,Italy
7493,1979,3.4108665,Italy
7494,1979,2.6307926,Italy
7496,1979,2.8773594,Greece
7497,1979,2.1704192,Bulgaria
